film_id,n_rentals,n_different_customer,r_month,r_year,language_id,rental_duration,rental_rate,length,rating,special_features,category_id
314,2,2,05,2005,1,3,0.99,91,R,"Trailers,Commentaries,Deleted Scenes,Behind the Scenes",2
314,4,4,06,2005,1,3,0.99,91,R,"Trailers,Commentaries,Deleted Scenes,Behind the Scenes",2
314,7,7,07,2005,1,3,0.99,91,R,"Trailers,Commentaries,Deleted Scenes,Behind the Scenes",2
314,8,8,08,2005,1,3,0.99,91,R,"Trailers,Commentaries,Deleted Scenes,Behind the Scenes",2
314,1,1,02,2006,1,3,0.99,91,R,"Trailers,Commentaries,Deleted Scenes,Behind the Scenes",2
326,1,1,05,2005,1,6,2.99,69,NC-17,"Trailers,Commentaries,Behind the Scenes",2
326,3,3,06,2005,1,6,2.99,69,NC-17,"Trailers,Commentaries,Behind the Scenes",2
326,6,6,07,2005,1,6,2.99,69,NC-17,"Trailers,Commentaries,Behind the Scenes",2
326,9,9,08,2005,1,6,2.99,69,NC-17,"Trailers,Commentaries,Behind the Scenes",2
326,1,1,02,2006,1,6,2.99,69,NC-17,"Trailers,Commentaries,Behind the Scenes",2
330,1,1,05,2005,1,7,4.99,112,NC-17,"Trailers,Behind the Scenes",2
330,6,6,06,2005,1,7,4.99,112,NC-17,"Trailers,Behind the Scenes",2
330,8,8,07,2005,1,7,4.99,112,NC-17,"Trailers,Behind the Scenes",2
330,11,11,08,2005,1,7,4.99,112,NC-17,"Trailers,Behind the Scenes",2
330,1,1,02,2006,1,7,4.99,112,NC-17,"Trailers,Behind the Scenes",2
349,3,3,05,2005,1,4,2.99,185,PG-13,"Behind the Scenes",2
349,4,4,06,2005,1,4,2.99,185,PG-13,"Behind the Scenes",2
349,11,11,07,2005,1,4,2.99,185,PG-13,"Behind the Scenes",2
349,9,9,08,2005,1,4,2.99,185,PG-13,"Behind the Scenes",2
355,1,1,05,2005,1,7,0.99,101,R,"Trailers,Deleted Scenes,Behind the Scenes",2
355,2,2,06,2005,1,7,0.99,101,R,"Trailers,Deleted Scenes,Behind the Scenes",2
355,3,3,07,2005,1,7,0.99,101,R,"Trailers,Deleted Scenes,Behind the Scenes",2
355,3,3,08,2005,1,7,0.99,101,R,"Trailers,Deleted Scenes,Behind the Scenes",2
402,3,3,06,2005,1,3,0.99,52,G,Trailers,2
402,9,9,07,2005,1,3,0.99,52,G,Trailers,2
402,8,8,08,2005,1,3,0.99,52,G,Trailers,2
430,2,2,06,2005,1,7,0.99,49,G,"Trailers,Commentaries,Behind the Scenes",2
430,7,7,07,2005,1,7,0.99,49,G,"Trailers,Commentaries,Behind the Scenes",2
430,4,4,08,2005,1,7,0.99,49,G,"Trailers,Commentaries,Behind the Scenes",2
433,1,1,05,2005,1,4,2.99,95,PG,Trailers,2
433,5,5,06,2005,1,4,2.99,95,PG,Trailers,2
433,11,11,07,2005,1,4,2.99,95,PG,Trailers,2
433,7,7,08,2005,1,4,2.99,95,PG,Trailers,2
456,2,2,06,2005,1,6,4.99,167,NC-17,"Deleted Scenes",2
456,9,9,07,2005,1,6,4.99,167,NC-17,"Deleted Scenes",2
456,7,7,08,2005,1,6,4.99,167,NC-17,"Deleted Scenes",2
461,2,2,06,2005,1,3,0.99,123,NC-17,"Trailers,Commentaries,Behind the Scenes",2
461,8,8,07,2005,1,3,0.99,123,NC-17,"Trailers,Commentaries,Behind the Scenes",2
461,7,7,08,2005,1,3,0.99,123,NC-17,"Trailers,Commentaries,Behind the Scenes",2
461,1,1,02,2006,1,3,0.99,123,NC-17,"Trailers,Commentaries,Behind the Scenes",2
464,9,9,07,2005,1,3,2.99,107,PG-13,"Trailers,Behind the Scenes",2
464,6,6,08,2005,1,3,2.99,107,PG-13,"Trailers,Behind the Scenes",2
464,2,2,02,2006,1,3,2.99,107,PG-13,"Trailers,Behind the Scenes",2
470,1,1,05,2005,1,4,4.99,79,R,"Trailers,Commentaries,Deleted Scenes",2
470,1,1,06,2005,1,4,4.99,79,R,"Trailers,Commentaries,Deleted Scenes",2
470,3,3,07,2005,1,4,4.99,79,R,"Trailers,Commentaries,Deleted Scenes",2
470,2,2,08,2005,1,4,4.99,79,R,"Trailers,Commentaries,Deleted Scenes",2
489,3,3,05,2005,1,4,0.99,54,PG-13,"Trailers,Commentaries",2
489,6,6,06,2005,1,4,0.99,54,PG-13,"Trailers,Commentaries",2
489,12,12,07,2005,1,4,0.99,54,PG-13,"Trailers,Commentaries",2
489,10,10,08,2005,1,4,0.99,54,PG-13,"Trailers,Commentaries",2
489,1,1,02,2006,1,4,0.99,54,PG-13,"Trailers,Commentaries",2
510,2,2,05,2005,1,6,4.99,181,G,"Deleted Scenes,Behind the Scenes",2
510,3,3,06,2005,1,6,4.99,181,G,"Deleted Scenes,Behind the Scenes",2
510,7,7,07,2005,1,6,4.99,181,G,"Deleted Scenes,Behind the Scenes",2
510,4,4,08,2005,1,6,4.99,181,G,"Deleted Scenes,Behind the Scenes",2
510,1,1,02,2006,1,6,4.99,181,G,"Deleted Scenes,Behind the Scenes",2
541,1,1,06,2005,1,5,2.99,74,NC-17,"Trailers,Behind the Scenes",2
541,3,3,07,2005,1,5,2.99,74,NC-17,"Trailers,Behind the Scenes",2
541,3,3,08,2005,1,5,2.99,74,NC-17,"Trailers,Behind the Scenes",2
564,1,1,05,2005,1,4,2.99,161,PG,"Commentaries,Behind the Scenes",2
564,2,2,06,2005,1,4,2.99,161,PG,"Commentaries,Behind the Scenes",2
564,5,5,07,2005,1,4,2.99,161,PG,"Commentaries,Behind the Scenes",2
564,4,4,08,2005,1,4,2.99,161,PG,"Commentaries,Behind the Scenes",2
569,1,1,05,2005,1,7,2.99,147,G,"Trailers,Commentaries,Deleted Scenes",2
569,1,1,06,2005,1,7,2.99,147,G,"Trailers,Commentaries,Deleted Scenes",2
569,2,2,07,2005,1,7,2.99,147,G,"Trailers,Commentaries,Deleted Scenes",2
569,3,3,08,2005,1,7,2.99,147,G,"Trailers,Commentaries,Deleted Scenes",2
582,1,1,05,2005,1,3,2.99,162,PG-13,"Trailers,Deleted Scenes",2
582,2,2,06,2005,1,3,2.99,162,PG-13,"Trailers,Deleted Scenes",2
582,3,3,07,2005,1,3,2.99,162,PG-13,"Trailers,Deleted Scenes",2
582,3,3,08,2005,1,3,2.99,162,PG-13,"Trailers,Deleted Scenes",2
583,2,2,05,2005,1,3,4.99,164,PG-13,"Behind the Scenes",2
583,3,3,06,2005,1,3,4.99,164,PG-13,"Behind the Scenes",2
583,8,8,07,2005,1,3,4.99,164,PG-13,"Behind the Scenes",2
583,5,5,08,2005,1,3,4.99,164,PG-13,"Behind the Scenes",2
615,1,1,05,2005,1,6,2.99,180,PG-13,"Commentaries,Behind the Scenes",2
615,2,2,06,2005,1,6,2.99,180,PG-13,"Commentaries,Behind the Scenes",2
615,6,6,07,2005,1,6,2.99,180,PG-13,"Commentaries,Behind the Scenes",2
615,6,6,08,2005,1,6,2.99,180,PG-13,"Commentaries,Behind the Scenes",2
644,4,4,06,2005,1,7,2.99,115,PG,"Behind the Scenes",2
644,12,11,07,2005,1,7,2.99,115,PG,"Behind the Scenes",2
644,9,9,08,2005,1,7,2.99,115,PG,"Behind the Scenes",2
649,2,2,05,2005,1,4,2.99,85,R,"Commentaries,Deleted Scenes,Behind the Scenes",2
649,4,4,06,2005,1,4,2.99,85,R,"Commentaries,Deleted Scenes,Behind the Scenes",2
649,11,11,07,2005,1,4,2.99,85,R,"Commentaries,Deleted Scenes,Behind the Scenes",2
649,7,7,08,2005,1,4,2.99,85,R,"Commentaries,Deleted Scenes,Behind the Scenes",2
651,2,2,05,2005,1,3,0.99,84,PG-13,Trailers,2
651,3,3,06,2005,1,3,0.99,84,PG-13,Trailers,2
651,10,10,07,2005,1,3,0.99,84,PG-13,Trailers,2
651,7,7,08,2005,1,3,0.99,84,PG-13,Trailers,2
690,1,1,05,2005,1,7,2.99,185,PG-13,"Trailers,Commentaries,Behind the Scenes",2
690,2,2,06,2005,1,7,2.99,185,PG-13,"Trailers,Commentaries,Behind the Scenes",2
690,9,9,07,2005,1,7,2.99,185,PG-13,"Trailers,Commentaries,Behind the Scenes",2
690,7,6,08,2005,1,7,2.99,185,PG-13,"Trailers,Commentaries,Behind the Scenes",2
692,1,1,05,2005,1,3,2.99,179,G,"Behind the Scenes",2
692,1,1,06,2005,1,3,2.99,179,G,"Behind the Scenes",2
692,5,5,07,2005,1,3,2.99,179,G,"Behind the Scenes",2
692,4,4,08,2005,1,3,2.99,179,G,"Behind the Scenes",2
693,2,2,05,2005,1,5,2.99,115,PG,"Trailers,Commentaries",2
693,2,2,06,2005,1,5,2.99,115,PG,"Trailers,Commentaries",2
693,7,7,07,2005,1,5,2.99,115,PG,"Trailers,Commentaries",2
693,6,6,08,2005,1,5,2.99,115,PG,"Trailers,Commentaries",2
696,1,1,05,2005,1,6,0.99,114,NC-17,"Deleted Scenes",2
696,2,2,06,2005,1,6,0.99,114,NC-17,"Deleted Scenes",2
696,5,5,07,2005,1,6,0.99,114,NC-17,"Deleted Scenes",2
696,7,7,08,2005,1,6,0.99,114,NC-17,"Deleted Scenes",2
696,1,1,02,2006,1,6,0.99,114,NC-17,"Deleted Scenes",2
703,1,1,05,2005,1,6,4.99,100,PG,"Trailers,Commentaries,Deleted Scenes",2
703,1,1,06,2005,1,6,4.99,100,PG,"Trailers,Commentaries,Deleted Scenes",2
703,4,4,07,2005,1,6,4.99,100,PG,"Trailers,Commentaries,Deleted Scenes",2
703,2,2,08,2005,1,6,4.99,100,PG,"Trailers,Commentaries,Deleted Scenes",2
743,1,1,05,2005,1,7,0.99,60,PG,"Trailers,Deleted Scenes,Behind the Scenes",2
743,2,2,06,2005,1,7,0.99,60,PG,"Trailers,Deleted Scenes,Behind the Scenes",2
743,9,9,07,2005,1,7,0.99,60,PG,"Trailers,Deleted Scenes,Behind the Scenes",2
743,8,8,08,2005,1,7,0.99,60,PG,"Trailers,Deleted Scenes,Behind the Scenes",2
805,2,2,05,2005,1,5,4.99,64,G,"Trailers,Deleted Scenes,Behind the Scenes",2
805,3,3,06,2005,1,5,4.99,64,G,"Trailers,Deleted Scenes,Behind the Scenes",2
805,9,8,07,2005,1,5,4.99,64,G,"Trailers,Deleted Scenes,Behind the Scenes",2
805,5,5,08,2005,1,5,4.99,64,G,"Trailers,Deleted Scenes,Behind the Scenes",2
805,1,1,02,2006,1,5,4.99,64,G,"Trailers,Deleted Scenes,Behind the Scenes",2
816,2,2,05,2005,1,3,0.99,62,G,Trailers,2
816,3,3,06,2005,1,3,0.99,62,G,Trailers,2
816,10,10,07,2005,1,3,0.99,62,G,Trailers,2
816,8,8,08,2005,1,3,0.99,62,G,Trailers,2
820,1,1,06,2005,1,3,2.99,184,NC-17,"Commentaries,Behind the Scenes",2
820,8,8,07,2005,1,3,2.99,184,NC-17,"Commentaries,Behind the Scenes",2
820,4,4,08,2005,1,3,2.99,184,NC-17,"Commentaries,Behind the Scenes",2
820,2,2,02,2006,1,3,2.99,184,NC-17,"Commentaries,Behind the Scenes",2
849,2,2,05,2005,1,6,0.99,57,NC-17,"Trailers,Commentaries,Behind the Scenes",2
849,4,4,06,2005,1,6,0.99,57,NC-17,"Trailers,Commentaries,Behind the Scenes",2
849,11,11,07,2005,1,6,0.99,57,NC-17,"Trailers,Commentaries,Behind the Scenes",2
849,12,12,08,2005,1,6,0.99,57,NC-17,"Trailers,Commentaries,Behind the Scenes",2
859,1,1,05,2005,1,3,4.99,114,PG,"Trailers,Commentaries,Behind the Scenes",2
859,1,1,06,2005,1,3,4.99,114,PG,"Trailers,Commentaries,Behind the Scenes",2
859,8,8,07,2005,1,3,4.99,114,PG,"Trailers,Commentaries,Behind the Scenes",2
859,7,7,08,2005,1,3,4.99,114,PG,"Trailers,Commentaries,Behind the Scenes",2
865,2,2,05,2005,1,3,4.99,135,PG-13,"Behind the Scenes",2
865,4,4,06,2005,1,3,4.99,135,PG-13,"Behind the Scenes",2
865,10,10,07,2005,1,3,4.99,135,PG-13,"Behind the Scenes",2
865,8,8,08,2005,1,3,4.99,135,PG-13,"Behind the Scenes",2
880,1,1,05,2005,1,6,2.99,152,PG-13,"Trailers,Commentaries,Deleted Scenes,Behind the Scenes",2
880,3,3,06,2005,1,6,2.99,152,PG-13,"Trailers,Commentaries,Deleted Scenes,Behind the Scenes",2
880,14,13,07,2005,1,6,2.99,152,PG-13,"Trailers,Commentaries,Deleted Scenes,Behind the Scenes",2
880,7,7,08,2005,1,6,2.99,152,PG-13,"Trailers,Commentaries,Deleted Scenes,Behind the Scenes",2
886,1,1,06,2005,1,5,0.99,184,PG-13,"Deleted Scenes,Behind the Scenes",2
886,6,6,07,2005,1,5,0.99,184,PG-13,"Deleted Scenes,Behind the Scenes",2
886,3,3,08,2005,1,5,0.99,184,PG-13,"Deleted Scenes,Behind the Scenes",2
886,1,1,02,2006,1,5,0.99,184,PG-13,"Deleted Scenes,Behind the Scenes",2
887,2,2,05,2005,1,5,4.99,135,PG-13,"Deleted Scenes,Behind the Scenes",2
887,2,2,06,2005,1,5,4.99,135,PG-13,"Deleted Scenes,Behind the Scenes",2
887,5,5,07,2005,1,5,4.99,135,PG-13,"Deleted Scenes,Behind the Scenes",2
887,10,10,08,2005,1,5,4.99,135,PG-13,"Deleted Scenes,Behind the Scenes",2
892,1,1,05,2005,1,3,4.99,104,R,"Trailers,Commentaries,Deleted Scenes,Behind the Scenes",2
892,3,3,06,2005,1,3,4.99,104,R,"Trailers,Commentaries,Deleted Scenes,Behind the Scenes",2
892,11,10,07,2005,1,3,4.99,104,R,"Trailers,Commentaries,Deleted Scenes,Behind the Scenes",2
892,6,6,08,2005,1,3,4.99,104,R,"Trailers,Commentaries,Deleted Scenes,Behind the Scenes",2
892,2,2,02,2006,1,3,4.99,104,R,"Trailers,Commentaries,Deleted Scenes,Behind the Scenes",2
901,1,1,05,2005,1,3,0.99,142,G,"Trailers,Commentaries,Behind the Scenes",2
901,5,5,06,2005,1,3,0.99,142,G,"Trailers,Commentaries,Behind the Scenes",2
901,12,12,07,2005,1,3,0.99,142,G,"Trailers,Commentaries,Behind the Scenes",2
901,8,8,08,2005,1,3,0.99,142,G,"Trailers,Commentaries,Behind the Scenes",2
916,1,1,05,2005,1,3,2.99,80,G,"Commentaries,Behind the Scenes",2
916,2,2,06,2005,1,3,2.99,80,G,"Commentaries,Behind the Scenes",2
916,6,6,07,2005,1,3,2.99,80,G,"Commentaries,Behind the Scenes",2
916,5,5,08,2005,1,3,2.99,80,G,"Commentaries,Behind the Scenes",2
953,3,3,05,2005,1,3,0.99,112,PG-13,Trailers,2
953,3,3,06,2005,1,3,0.99,112,PG-13,Trailers,2
953,6,6,07,2005,1,3,0.99,112,PG-13,Trailers,2
953,9,8,08,2005,1,3,0.99,112,PG-13,Trailers,2
963,1,1,05,2005,1,5,0.99,78,PG,"Trailers,Deleted Scenes,Behind the Scenes",2
963,2,2,06,2005,1,5,0.99,78,PG,"Trailers,Deleted Scenes,Behind the Scenes",2
963,8,8,07,2005,1,5,0.99,78,PG,"Trailers,Deleted Scenes,Behind the Scenes",2
963,5,5,08,2005,1,5,0.99,78,PG,"Trailers,Deleted Scenes,Behind the Scenes",2
986,2,2,06,2005,1,6,2.99,85,NC-17,"Trailers,Commentaries",2
986,8,8,07,2005,1,6,2.99,85,NC-17,"Trailers,Commentaries",2
986,8,8,08,2005,1,6,2.99,85,NC-17,"Trailers,Commentaries",2
48,3,3,05,2005,1,3,4.99,118,PG-13,"Trailers,Behind the Scenes",3
48,4,4,06,2005,1,3,4.99,118,PG-13,"Trailers,Behind the Scenes",3
48,8,8,07,2005,1,3,4.99,118,PG-13,"Trailers,Behind the Scenes",3
48,4,4,08,2005,1,3,4.99,118,PG-13,"Trailers,Behind the Scenes",3
59,3,3,05,2005,1,4,2.99,160,R,"Deleted Scenes",3
59,4,4,06,2005,1,4,2.99,160,R,"Deleted Scenes",3
59,8,8,07,2005,1,4,2.99,160,R,"Deleted Scenes",3
59,7,7,08,2005,1,4,2.99,160,R,"Deleted Scenes",3
66,1,1,06,2005,1,6,0.99,53,NC-17,"Commentaries,Deleted Scenes",3
66,4,4,07,2005,1,6,0.99,53,NC-17,"Commentaries,Deleted Scenes",3
66,5,5,08,2005,1,6,0.99,53,NC-17,"Commentaries,Deleted Scenes",3
68,2,2,05,2005,1,5,4.99,122,NC-17,"Commentaries,Deleted Scenes,Behind the Scenes",3
68,2,2,06,2005,1,5,4.99,122,NC-17,"Commentaries,Deleted Scenes,Behind the Scenes",3
68,5,5,07,2005,1,5,4.99,122,NC-17,"Commentaries,Deleted Scenes,Behind the Scenes",3
68,6,6,08,2005,1,5,4.99,122,NC-17,"Commentaries,Deleted Scenes,Behind the Scenes",3
110,1,1,05,2005,1,4,0.99,53,NC-17,"Commentaries,Deleted Scenes",3
110,2,2,06,2005,1,4,0.99,53,NC-17,"Commentaries,Deleted Scenes",3
110,8,8,07,2005,1,4,0.99,53,NC-17,"Commentaries,Deleted Scenes",3
110,4,4,08,2005,1,4,0.99,53,NC-17,"Commentaries,Deleted Scenes",3
124,1,1,06,2005,1,3,4.99,163,PG-13,Trailers,3
124,2,2,07,2005,1,3,4.99,163,PG-13,Trailers,3
124,5,5,08,2005,1,3,4.99,163,PG-13,Trailers,3
149,1,1,05,2005,1,7,0.99,150,NC-17,"Trailers,Commentaries,Behind the Scenes",3
149,4,4,06,2005,1,7,0.99,150,NC-17,"Trailers,Commentaries,Behind the Scenes",3
149,7,7,07,2005,1,7,0.99,150,NC-17,"Trailers,Commentaries,Behind the Scenes",3
149,9,9,08,2005,1,7,0.99,150,NC-17,"Trailers,Commentaries,Behind the Scenes",3
152,1,1,05,2005,1,5,2.99,90,PG-13,"Trailers,Deleted Scenes,Behind the Scenes",3
152,2,2,06,2005,1,5,2.99,90,PG-13,"Trailers,Deleted Scenes,Behind the Scenes",3
152,7,7,07,2005,1,5,2.99,90,PG-13,"Trailers,Deleted Scenes,Behind the Scenes",3
152,5,5,08,2005,1,5,2.99,90,PG-13,"Trailers,Deleted Scenes,Behind the Scenes",3
157,1,1,06,2005,1,7,0.99,143,PG-13,"Trailers,Commentaries,Deleted Scenes,Behind the Scenes",3
157,6,6,07,2005,1,7,0.99,143,PG-13,"Trailers,Commentaries,Deleted Scenes,Behind the Scenes",3
157,3,3,08,2005,1,7,0.99,143,PG-13,"Trailers,Commentaries,Deleted Scenes,Behind the Scenes",3
168,1,1,06,2005,1,5,0.99,67,R,"Trailers,Behind the Scenes",3
168,3,3,07,2005,1,5,0.99,67,R,"Trailers,Behind the Scenes",3
168,2,2,08,2005,1,5,0.99,67,R,"Trailers,Behind the Scenes",3
191,1,1,05,2005,1,6,0.99,143,PG-13,"Commentaries,Deleted Scenes,Behind the Scenes",3
191,5,5,06,2005,1,6,0.99,143,PG-13,"Commentaries,Deleted Scenes,Behind the Scenes",3
191,7,7,07,2005,1,6,0.99,143,PG-13,"Commentaries,Deleted Scenes,Behind the Scenes",3
191,9,9,08,2005,1,6,0.99,143,PG-13,"Commentaries,Deleted Scenes,Behind the Scenes",3
191,1,1,02,2006,1,6,0.99,143,PG-13,"Commentaries,Deleted Scenes,Behind the Scenes",3
214,2,2,07,2005,1,3,4.99,59,PG-13,Trailers,3
214,7,7,08,2005,1,3,4.99,59,PG-13,Trailers,3
238,1,1,05,2005,1,4,2.99,57,G,"Trailers,Commentaries,Behind the Scenes",3
238,1,1,06,2005,1,4,2.99,57,G,"Trailers,Commentaries,Behind the Scenes",3
238,3,3,07,2005,1,4,2.99,57,G,"Trailers,Commentaries,Behind the Scenes",3
238,2,2,08,2005,1,4,2.99,57,G,"Trailers,Commentaries,Behind the Scenes",3
280,2,2,05,2005,1,7,0.99,177,G,"Deleted Scenes",3
280,3,3,06,2005,1,7,0.99,177,G,"Deleted Scenes",3
280,8,7,07,2005,1,7,0.99,177,G,"Deleted Scenes",3
280,8,8,08,2005,1,7,0.99,177,G,"Deleted Scenes",3
304,3,3,05,2005,1,3,2.99,130,G,"Deleted Scenes",3
304,4,4,06,2005,1,3,2.99,130,G,"Deleted Scenes",3
304,11,11,07,2005,1,3,2.99,130,G,"Deleted Scenes",3
304,6,6,08,2005,1,3,2.99,130,G,"Deleted Scenes",3
328,1,1,05,2005,1,7,2.99,131,NC-17,"Commentaries,Deleted Scenes,Behind the Scenes",3
328,1,1,06,2005,1,7,2.99,131,NC-17,"Commentaries,Deleted Scenes,Behind the Scenes",3
328,5,5,07,2005,1,7,2.99,131,NC-17,"Commentaries,Deleted Scenes,Behind the Scenes",3
328,6,6,08,2005,1,7,2.99,131,NC-17,"Commentaries,Deleted Scenes,Behind the Scenes",3
343,3,3,07,2005,1,6,2.99,94,PG,"Trailers,Deleted Scenes",3
343,2,2,08,2005,1,6,2.99,94,PG,"Trailers,Deleted Scenes",3
344,2,2,05,2005,1,3,0.99,178,PG-13,"Deleted Scenes",3
344,3,3,06,2005,1,3,0.99,178,PG-13,"Deleted Scenes",3
344,8,8,07,2005,1,3,0.99,178,PG-13,"Deleted Scenes",3
344,6,6,08,2005,1,3,0.99,178,PG-13,"Deleted Scenes",3
354,1,1,05,2005,1,6,4.99,85,G,"Trailers,Commentaries,Deleted Scenes,Behind the Scenes",3
354,5,5,06,2005,1,6,4.99,85,G,"Trailers,Commentaries,Deleted Scenes,Behind the Scenes",3
354,10,10,07,2005,1,6,4.99,85,G,"Trailers,Commentaries,Deleted Scenes,Behind the Scenes",3
354,4,4,08,2005,1,6,4.99,85,G,"Trailers,Commentaries,Deleted Scenes,Behind the Scenes",3
354,1,1,02,2006,1,6,4.99,85,G,"Trailers,Commentaries,Deleted Scenes,Behind the Scenes",3
356,2,2,05,2005,1,5,2.99,102,R,"Trailers,Commentaries",3
356,4,4,06,2005,1,5,2.99,102,R,"Trailers,Commentaries",3
356,11,11,07,2005,1,5,2.99,102,R,"Trailers,Commentaries",3
356,11,11,08,2005,1,5,2.99,102,R,"Trailers,Commentaries",3
370,2,2,05,2005,1,4,2.99,108,R,"Deleted Scenes,Behind the Scenes",3
370,3,3,06,2005,1,4,2.99,108,R,"Deleted Scenes,Behind the Scenes",3
370,9,9,07,2005,1,4,2.99,108,R,"Deleted Scenes,Behind the Scenes",3
370,4,4,08,2005,1,4,2.99,108,R,"Deleted Scenes,Behind the Scenes",3
370,1,1,02,2006,1,4,2.99,108,R,"Deleted Scenes,Behind the Scenes",3
373,2,2,05,2005,1,7,2.99,156,G,"Trailers,Behind the Scenes",3
373,2,2,06,2005,1,7,2.99,156,G,"Trailers,Behind the Scenes",3
373,7,7,07,2005,1,7,2.99,156,G,"Trailers,Behind the Scenes",3
373,5,5,08,2005,1,7,2.99,156,G,"Trailers,Behind the Scenes",3
392,1,1,06,2005,1,5,4.99,51,NC-17,"Commentaries,Behind the Scenes",3
392,8,8,07,2005,1,5,4.99,51,NC-17,"Commentaries,Behind the Scenes",3
392,7,7,08,2005,1,5,4.99,51,NC-17,"Commentaries,Behind the Scenes",3
409,2,2,06,2005,1,3,4.99,59,G,"Trailers,Deleted Scenes",3
409,9,9,07,2005,1,3,4.99,59,G,"Trailers,Deleted Scenes",3
409,9,9,08,2005,1,3,4.99,59,G,"Trailers,Deleted Scenes",3
423,1,1,06,2005,1,7,0.99,69,PG,"Trailers,Behind the Scenes",3
423,6,6,07,2005,1,7,0.99,69,PG,"Trailers,Behind the Scenes",3
423,6,6,08,2005,1,7,0.99,69,PG,"Trailers,Behind the Scenes",3
424,1,1,05,2005,1,6,0.99,149,R,"Deleted Scenes",3
424,2,2,06,2005,1,6,0.99,149,R,"Deleted Scenes",3
424,6,6,07,2005,1,6,0.99,149,R,"Deleted Scenes",3
424,8,8,08,2005,1,6,0.99,149,R,"Deleted Scenes",3
450,5,5,05,2005,1,5,2.99,84,NC-17,Trailers,3
450,5,5,06,2005,1,5,2.99,84,NC-17,Trailers,3
450,11,11,07,2005,1,5,2.99,84,NC-17,Trailers,3
450,9,9,08,2005,1,5,2.99,84,NC-17,Trailers,3
468,1,1,05,2005,1,5,2.99,97,PG,"Trailers,Deleted Scenes",3
468,3,3,06,2005,1,5,2.99,97,PG,"Trailers,Deleted Scenes",3
468,14,14,07,2005,1,5,2.99,97,PG,"Trailers,Deleted Scenes",3
468,9,9,08,2005,1,5,2.99,97,PG,"Trailers,Deleted Scenes",3
485,3,3,07,2005,1,6,4.99,60,PG,"Deleted Scenes,Behind the Scenes",3
485,3,3,08,2005,1,6,4.99,60,PG,"Deleted Scenes,Behind the Scenes",3
491,3,3,05,2005,1,4,0.99,74,NC-17,"Commentaries,Behind the Scenes",3
491,4,4,06,2005,1,4,0.99,74,NC-17,"Commentaries,Behind the Scenes",3
491,8,8,07,2005,1,4,0.99,74,NC-17,"Commentaries,Behind the Scenes",3
491,9,9,08,2005,1,4,0.99,74,NC-17,"Commentaries,Behind the Scenes",3
505,2,2,05,2005,1,6,2.99,46,PG-13,"Commentaries,Behind the Scenes",3
505,2,2,06,2005,1,6,2.99,46,PG-13,"Commentaries,Behind the Scenes",3
505,7,7,07,2005,1,6,2.99,46,PG-13,"Commentaries,Behind the Scenes",3
505,4,4,08,2005,1,6,2.99,46,PG-13,"Commentaries,Behind the Scenes",3
509,1,1,05,2005,1,5,0.99,78,NC-17,"Trailers,Deleted Scenes",3
509,1,1,06,2005,1,5,0.99,78,NC-17,"Trailers,Deleted Scenes",3
509,5,5,07,2005,1,5,0.99,78,NC-17,"Trailers,Deleted Scenes",3
509,4,4,08,2005,1,5,0.99,78,NC-17,"Trailers,Deleted Scenes",3
515,1,1,05,2005,1,7,4.99,113,PG,"Trailers,Commentaries,Behind the Scenes",3
515,2,2,06,2005,1,7,4.99,113,PG,"Trailers,Commentaries,Behind the Scenes",3
515,4,4,07,2005,1,7,4.99,113,PG,"Trailers,Commentaries,Behind the Scenes",3
515,2,2,08,2005,1,7,4.99,113,PG,"Trailers,Commentaries,Behind the Scenes",3
547,1,1,06,2005,1,3,0.99,117,PG,"Trailers,Commentaries",3
547,4,4,07,2005,1,3,0.99,117,PG,"Trailers,Commentaries",3
547,2,2,08,2005,1,3,0.99,117,PG,"Trailers,Commentaries",3
553,1,1,06,2005,1,4,0.99,136,PG-13,"Deleted Scenes,Behind the Scenes",3
553,4,4,07,2005,1,4,0.99,136,PG-13,"Deleted Scenes,Behind the Scenes",3
553,5,5,08,2005,1,4,0.99,136,PG-13,"Deleted Scenes,Behind the Scenes",3
573,1,1,05,2005,1,6,2.99,105,PG-13,Commentaries,3
573,1,1,06,2005,1,6,2.99,105,PG-13,Commentaries,3
573,5,5,07,2005,1,6,2.99,105,PG-13,Commentaries,3
573,6,6,08,2005,1,6,2.99,105,PG-13,Commentaries,3
588,2,2,05,2005,1,4,4.99,175,NC-17,"Trailers,Commentaries,Behind the Scenes",3
588,2,2,06,2005,1,4,4.99,175,NC-17,"Trailers,Commentaries,Behind the Scenes",3
588,6,5,07,2005,1,4,4.99,175,NC-17,"Trailers,Commentaries,Behind the Scenes",3
588,5,5,08,2005,1,4,4.99,175,NC-17,"Trailers,Commentaries,Behind the Scenes",3
608,2,2,05,2005,1,6,2.99,166,PG,"Trailers,Deleted Scenes,Behind the Scenes",3
608,4,4,06,2005,1,6,2.99,166,PG,"Trailers,Deleted Scenes,Behind the Scenes",3
608,10,10,07,2005,1,6,2.99,166,PG,"Trailers,Deleted Scenes,Behind the Scenes",3
608,7,7,08,2005,1,6,2.99,166,PG,"Trailers,Deleted Scenes,Behind the Scenes",3
626,2,2,05,2005,1,5,2.99,57,G,"Behind the Scenes",3
626,3,3,06,2005,1,5,2.99,57,G,"Behind the Scenes",3
626,7,7,07,2005,1,5,2.99,57,G,"Behind the Scenes",3
626,5,5,08,2005,1,5,2.99,57,G,"Behind the Scenes",3
